dataset,img_name,l_mean,l_std,a_mean,a_std,b_mean,b_std
pannuke,2-1654_0_0_0_256_256,164.6448517,40.44067539,29.66691589,23.10798971,214.7512817,49.499717
pannuke,1-370_0_0_0_256_256,188.2805023,39.71170878,18.74617004,35.5970689,235.1237946,52.07007347
pannuke,2-2094_0_0_0_256_256,142.1059723,38.33630747,28.58815002,11.48223218,237.3087006,41.73892406
pannuke,1-1829_0_0_0_256_256,158.0182037,33.19453503,22.52272034,3.049423437,233.2063293,11.78630141
pannuke,1-298_0_0_0_256_256,178.0822601,50.38179694,19.60147095,31.06969695,238.5848389,43.61029562
pannuke,1-852_0_0_0_256_256,180.0234528,50.21076047,20.43460083,11.67410225,232.7121735,20.55922786
pannuke,1-1087_0_0_0_256_256,146.4259644,64.88368132,23.0546875,18.89772374,230.1654663,47.83155923
pannuke,3-2428_0_0_0_256_256,146.1000061,60.32464213,30.4927063,35.29406981,203.999527,90.07096837
pannuke,2-36_0_0_0_256_256,187.1454315,29.35550355,23.52694702,11.89480411,239.6994476,51.76641276
pannuke,2-1564_0_0_0_256_256,163.7897491,30.65022726,37.21765137,10.93249008,225.2812805,72.25676496
pannuke,1-1742_0_0_0_256_256,165.3283997,45.59175202,21.70285034,13.5198497,223.882782,64.43373709
pannuke,3-641_0_0_0_256_256,197.1367493,42.02914261,19.20756531,41.20860099,195.5149536,102.0784827
pannuke,1-777_0_0_0_256_256,227.9578247,26.46613824,8.185806274,16.5667652,134.5886536,123.8367969
pannuke,3-2024_0_0_0_256_256,212.7806702,20.74520905,8.039520264,8.493854449,244.4020844,30.76261226
pannuke,3-798_0_0_0_256_256,225.3429413,27.88938728,7.719223022,8.550648682,246.6217957,27.99327547
pannuke,2-10_0_0_0_256_256,161.8229828,32.25410079,21.79386902,10.13265768,238.711441,39.08777816
pannuke,3-2466_0_0_0_256_256,170.7482605,44.59058663,20.76597595,17.22607345,234.6053619,41.28164633
pannuke,2-351_0_0_0_256_256,179.1437531,31.62432998,15.2881012,9.778133677,243.5216827,19.99763825
pannuke,2-155_0_0_0_256_256,184.7873688,43.44220235,23.40490723,27.23335566,228.8458252,69.10922974
pannuke,1-2334_0_0_0_256_256,129.7606049,37.70487474,32.44848633,7.197263335,239.6608887,29.40000587
pannuke,1-2031_0_0_0_256_256,200.9373627,28.43526237,12.49664307,3.655947966,239.8231201,10.56776837
pannuke,3-253_0_0_0_256_256,166.0271912,41.64863489,16.69070435,8.567031064,241.6179352,21.89771926
pannuke,3-1370_0_0_0_256_256,176.1607513,48.64677941,20.7394104,16.58512681,225.7476654,46.12461297
pannuke,3-2414_0_0_0_256_256,145.2476501,25.81291517,51.03822327,8.917767062,70.07203674,108.1420468
pannuke,3-722_0_0_0_256_256,176.237442,30.47118484,28.66659546,5.874180657,234.5381622,26.16420554
pannuke,2-533_0_0_0_256_256,185.2276306,33.19207358,12.71313477,10.7737016,241.1828918,34.28743594
pannuke,3-1391_0_0_0_256_256,184.5154266,34.99219544,28.49661255,10.84998839,238.4464874,26.57279164
pannuke,2-253_0_0_0_256_256,173.9568176,32.04065215,16.17160034,4.538205502,244.2606354,11.1279657
pannuke,2-2479_0_0_0_256_256,203.197937,37.23309974,12.80885315,22.42362475,226.699295,60.19049667
pannuke,3-113_0_0_0_256_256,180.9718628,34.22156054,21.54559326,12.15743473,236.1853027,53.36853956
pannuke,2-2342_0_0_0_256_256,148.3334045,47.6413881,31.65808105,14.22602207,210.9960022,86.76793993
pannuke,1-2368_0_0_0_256_256,190.5892639,34.16023371,19.54048157,20.53511078,235.0935516,32.31152046
pannuke,2-745_0_0_0_256_256,178.2675171,53.93340658,19.58073425,9.511200444,233.5891724,26.14714459
pannuke,3-125_0_0_0_256_256,188.1339569,37.1974356,14.59802246,13.96433855,234.5679626,54.0953253
pannuke,3-1996_0_0_0_256_256,208.1286316,27.48101308,9.020706177,12.30146095,231.1495972,66.24501029
pannuke,2-1877_0_0_0_256_256,158.4134674,58.57502634,19.00387573,27.03450831,188.6591492,88.61894449
pannuke,1-1803_0_0_0_256_256,114.4761963,54.13064297,29.29483032,13.62394236,237.1793671,25.6725468
pannuke,1-424_0_0_0_256_256,178.1640472,33.78360806,11.15020752,3.280257842,243.9057617,13.9183826
pannuke,1-1491_0_0_0_256_256,184.2948151,37.24397851,20.12356567,22.6054007,223.6266174,44.49008674
pannuke,2-632_0_0_0_256_256,188.1734467,45.12819492,16.92738342,30.85653602,227.588974,68.76225601
pannuke,3-556_0_0_0_256_256,168.8688812,58.92407414,15.06799316,22.65496259,220.1810455,72.5804646
pannuke,1-294_0_0_0_256_256,188.2204285,49.30212428,21.63946533,40.81289842,239.4611969,45.47614566
pannuke,2-821_0_0_0_256_256,182.3840485,27.67163813,23.31750488,10.88235075,244.6819,28.14922881
pannuke,1-1644_0_0_0_256_256,172.9113617,39.53139091,21.47328186,16.63115066,230.101944,60.32482922
pannuke,1-2393_0_0_0_256_256,167.3304749,37.94975424,30.33215332,11.72475477,226.8135223,68.45422728
pannuke,2-1285_0_0_0_256_256,122.1218567,49.35121665,19.90811157,8.290520909,237.2181854,20.36523172
pannuke,1-1307_0_0_0_256_256,119.7479095,40.43038651,29.56445313,8.969484731,212.7798004,77.34208936
pannuke,3-1705_0_0_0_256_256,146.910675,38.45585878,22.2507782,4.611730496,230.1298218,10.14369226
pannuke,2-975_0_0_0_256_256,153.6487579,28.5638782,42.3789978,9.511275539,94.81217957,117.7160727
pannuke,3-2183_0_0_0_256_256,127.8774719,33.67216459,38.02828979,8.02579493,195.7321014,98.90698446
pannuke,2-1765_0_0_0_256_256,207.8613129,19.959989,15.59703064,4.963131562,242.7344971,16.58191588
pannuke,3-2069_0_0_0_256_256,185.2040558,34.09986486,28.56578064,19.37355023,94.06039429,120.3579032
pannuke,1-1638_0_0_0_256_256,127.2376251,56.5630717,25.40287781,10.68394139,223.0811005,59.42264047
pannuke,2-2073_0_0_0_256_256,147.561203,48.92015959,21.59213257,9.039806669,237.8866425,24.0229976
pannuke,3-1720_0_0_0_256_256,145.5787506,39.3281253,22.697052,4.541497825,228.7856903,12.90366352
pannuke,3-381_0_0_0_256_256,166.6979065,35.43566204,18.90339661,7.307742305,240.2205963,35.32168321
pannuke,1-328_0_0_0_256_256,176.0854645,33.45422431,14.43630981,4.374400345,243.7417603,12.70029683
pannuke,3-278_0_0_0_256_256,162.9102325,35.63909331,17.1229248,17.88779987,238.1853333,33.30758773
pannuke,3-422_0_0_0_256_256,183.11586,33.26791135,15.88005066,16.99517937,239.5011597,42.14836146
pannuke,2-611_0_0_0_256_256,165.6623993,37.96033608,22.54403687,7.88441598,241.2172089,36.58509356
pannuke,2-1850_0_0_0_256_256,239.5917511,13.18077244,6.452987671,33.6080332,49.53884888,100.5996281
pannuke,2-761_0_0_0_256_256,220.6227264,37.52448153,9.806518555,14.1618941,193.0452576,102.2817157
pannuke,3-1456_0_0_0_256_256,125.2787628,61.37550124,25.04450989,12.35478836,204.3922577,92.99123885
pannuke,1-2100_0_0_0_256_256,204.2285156,24.92929386,9.585510254,8.357736405,241.9029388,42.53039175
pannuke,3-2281_0_0_0_256_256,163.8993835,51.63008511,47.79296875,61.98124522,226.4910126,66.58296119
pannuke,1-2458_0_0_0_256_256,117.8149567,44.85126703,31.95500183,9.810909303,207.8832092,82.02884633
pannuke,3-911_0_0_0_256_256,147.4723206,38.5671431,18.04290771,7.439766001,240.1113586,27.40474316
pannuke,3-2160_0_0_0_256_256,181.8252563,37.24379086,21.80194092,15.03878814,225.5377808,70.9826201
pannuke,2-216_0_0_0_256_256,194.7881927,31.2598229,16.89299011,7.350261553,239.9470825,50.17605426
pannuke,1-1025_0_0_0_256_256,146.4202423,37.99591868,28.13601685,9.868640674,242.3937988,14.92473837
pannuke,2-221_0_0_0_256_256,165.463974,40.67639908,15.09046936,3.779802246,242.2712555,17.40897999
pannuke,2-820_0_0_0_256_256,161.3225555,40.85071096,20.4750824,11.30748072,236.4098511,31.34002594
pannuke,2-157_0_0_0_256_256,181.4094543,24.8761712,29.13716125,12.03743884,234.5469666,63.7270485
pannuke,2-610_0_0_0_256_256,148.2584686,43.75164178,23.47628784,8.753071405,236.2269135,42.28453009
pannuke,2-2514_0_0_0_256_256,189.0015259,48.95785545,16.54310608,12.68688917,230.0878448,36.71161568
pannuke,3-2693_0_0_0_256_256,192.4582214,61.7499661,12.04698181,12.74527569,215.9697723,84.01739459
pannuke,2-1878_0_0_0_256_256,168.7672577,49.2254765,16.03384399,17.04754495,197.8719482,84.33610878
pannuke,1-2077_0_0_0_256_256,169.4681549,46.55148214,24.0405426,18.32022808,225.2317505,71.36121907
pannuke,2-2185_0_0_0_256_256,134.7239532,46.96121548,23.41830444,11.29397912,238.875351,30.27064472
pannuke,1-68_0_0_0_256_256,187.7890778,31.01478653,19.27142334,11.31121443,243.2583466,39.86738173
pannuke,1-1074_0_0_0_256_256,111.4275208,27.44995939,29.01657104,4.329443342,236.4560852,7.20929484
pannuke,2-2161_0_0_0_256_256,197.4557343,35.01603366,23.86279297,51.89646967,212.956192,84.78149236
pannuke,3-170_0_0_0_256_256,161.2727509,49.41478933,22.69770813,6.817578355,241.2730408,33.72048546
pannuke,2-787_0_0_0_256_256,144.8272095,46.74507798,17.53999329,4.254555767,239.0186462,14.19209341
pannuke,2-1910_0_0_0_256_256,168.5142517,47.57304447,16.05769348,14.04206787,232.2283325,28.31854715
pannuke,3-1760_0_0_0_256_256,196.7714233,53.21005627,15.89189148,31.78806241,216.6953583,70.8659844
pannuke,3-1498_0_0_0_256_256,150.8555756,27.69940743,32.54214478,6.284559719,240.6960907,43.67849801
pannuke,3-633_0_0_0_256_256,186.0267487,31.97008788,14.29429626,4.513050919,245.4156189,20.97244976
pannuke,2-998_0_0_0_256_256,177.649292,37.52169443,27.22834778,14.63369768,204.1059723,96.86847312
pannuke,3-127_0_0_0_256_256,188.690918,33.57511684,14.34306335,4.085425672,240.5118713,43.00957627
pannuke,3-2237_0_0_0_256_256,150.2658539,33.45494284,26.98161316,7.059994245,238.8165283,40.5509865
pannuke,2-1841_0_0_0_256_256,173.8694458,41.28421377,17.69657898,14.56036517,239.0639343,33.94828097
pannuke,2-150_0_0_0_256_256,158.1659546,49.11718549,24.88381958,8.260740192,241.9766998,32.04657013
pannuke,1-1639_0_0_0_256_256,179.9279938,36.97265051,16.74598694,15.66505727,237.6017303,41.95961778
pannuke,1-848_0_0_0_256_256,169.0371246,27.81964573,33.17453003,5.179038959,237.8590393,8.618403739
pannuke,1-2078_0_0_0_256_256,156.8865509,39.29896931,29.50637817,16.37064931,213.4775085,84.63511887
pannuke,3-374_0_0_0_256_256,185.8552246,40.27002789,15.43710327,23.19364309,241.4201508,33.88206901
pannuke,2-2211_0_0_0_256_256,168.1816406,34.43097355,19.88954163,4.3364889,242.3084259,21.99392644
pannuke,1-1293_0_0_0_256_256,188.7183838,37.17148431,19.84274292,10.71985413,243.3998566,31.21978147
pannuke,1-175_0_0_0_256_256,147.638031,47.01034357,25.9526825,5.667962381,243.5942383,16.48383625
pannuke,3-1571_0_0_0_256_256,238.4876556,18.29564321,10.45498657,46.03691796,134.0349731,126.7335039
pannuke,1-1117_0_0_0_256_256,187.0711975,39.21988019,24.61917114,19.63887429,193.6428986,105.3698311
pannuke,1-2586_0_0_0_256_256,141.3617859,32.65237905,34.77682495,8.766211476,237.1735382,40.45909358
pannuke,2-1343_0_0_0_256_256,175.5497894,34.99338306,24.05397034,9.1874021,236.830368,54.8870952
pannuke,2-1557_0_0_0_256_256,175.4311371,44.332244,19.73188782,15.47480745,228.9070129,59.51654302
pannuke,1-2582_0_0_0_256_256,142.9300079,36.70310171,22.07208252,16.38471405,237.5896454,39.62518086
pannuke,1-2370_0_0_0_256_256,200.8419037,32.33440926,16.01779175,14.89682394,236.6295013,36.80416572
pannuke,1-255_0_0_0_256_256,164.7841339,48.13914589,17.94856262,21.24913889,235.2567596,44.00913049
pannuke,2-1925_0_0_0_256_256,237.3706512,23.18569405,5.724029541,25.93373137,6.518325806,37.22222807
pannuke,1-1201_0_0_0_256_256,173.7185669,39.39985792,24.45307922,11.19448087,227.1630859,69.87489135
pannuke,3-2418_0_0_0_256_256,136.7532349,25.98623566,51.81732178,7.007149425,72.19496155,106.7828307
pannuke,1-2398_0_0_0_256_256,166.5347443,39.01376743,30.90127563,16.17265305,231.3280945,62.34178991
pannuke,2-1756_0_0_0_256_256,208.1907196,24.32371445,12.9836731,3.330280374,243.6399536,9.799736008
pannuke,2-977_0_0_0_256_256,160.8409576,22.38262411,36.53643799,5.620539934,178.4926453,112.5082457
pannuke,1-1621_0_0_0_256_256,114.6880951,36.50890615,33.28233337,7.59255732,234.9046021,35.57267598
pannuke,2-1538_0_0_0_256_256,235.3643036,8.582667972,4.875228882,28.66111343,146.6964569,125.5682048
pannuke,3-2502_0_0_0_256_256,162.2433167,34.12257149,31.44676208,11.73128123,176.8626556,111.1821135
pannuke,1-1116_0_0_0_256_256,172.6831512,26.898687,31.85313416,9.834869674,221.2945557,81.91444082
pannuke,3-2649_0_0_0_256_256,202.4981079,42.99220591,16.10992432,18.78955711,186.9426422,99.57311054
pannuke,3-219_0_0_0_256_256,168.0137939,40.59534591,14.62063599,3.482741726,243.1087341,8.716043172
pannuke,1-2411_0_0_0_256_256,196.4055328,38.25366057,13.02081299,11.9767368,207.2145538,92.62833687
pannuke,2-2046_0_0_0_256_256,144.9279633,39.03342451,38.59455872,11.60967468,156.0521545,118.3558052
pannuke,1-452_0_0_0_256_256,165.2093506,39.07903082,21.45422363,6.184195415,243.451767,21.55924084
pannuke,1-832_0_0_0_256_256,234.1652832,17.9524041,6.349700928,10.67225643,176.3661804,115.0391926
pannuke,2-682_0_0_0_256_256,147.7965851,57.99168774,18.44128418,8.007711567,210.195282,79.9077888
pannuke,1-2382_0_0_0_256_256,177.7973328,38.16859983,31.98490906,35.4865878,191.7145538,104.9232846
pannuke,2-1613_0_0_0_256_256,187.4855957,55.0005219,17.22741699,26.08721398,204.6025543,79.92537764
pannuke,1-825_0_0_0_256_256,168.1959534,54.8980183,21.30993652,9.364330329,230.3281708,28.32147008
pannuke,2-1701_0_0_0_256_256,71.11305237,6.018129799,6.774169922,0.959107401,10.58888245,3.032936517
pannuke,2-1375_0_0_0_256_256,154.7843628,60.92485278,25.17958069,29.11781832,190.8252411,100.5877219
pannuke,3-2490_0_0_0_256_256,119.1751404,31.47886402,31.45715332,6.387565271,237.5079956,12.72743761
pannuke,3-976_0_0_0_256_256,123.8494263,62.33391533,33.10314941,48.56816435,214.829071,70.95981473
pannuke,1-2086_0_0_0_256_256,159.2527161,47.26913218,20.24807739,22.99638363,236.0769348,34.67439445
pannuke,3-925_0_0_0_256_256,179.5130157,33.71582084,29.12940979,16.84853859,90.9080658,118.3572438
pannuke,2-1812_0_0_0_256_256,118.3489838,35.87285826,30.92764282,9.217712867,236.9151611,42.36906068
pannuke,2-1103_0_0_0_256_256,162.252594,29.97240719,19.78912354,23.04320604,233.8810577,7.985271099
pannuke,3-2256_0_0_0_256_256,157.7434082,41.17865648,34.52909851,38.43367504,222.7224121,66.77957083
pannuke,3-541_0_0_0_256_256,189.2574615,32.20999594,12.29745483,9.927547757,242.9399872,30.35452773
pannuke,2-686_0_0_0_256_256,186.7841034,30.89348695,23.62832642,6.439877887,236.7077026,16.9162134
pannuke,2-305_0_0_0_256_256,160.8835449,53.30173171,16.72825623,18.09757974,239.4693756,25.72389173
pannuke,2-2339_0_0_0_256_256,137.3015289,51.09507245,29.91130066,14.37905927,223.9997101,66.6985695
pannuke,1-1786_0_0_0_256_256,159.9196014,44.59205508,34.65597534,21.01930716,213.7020721,83.6683551
pannuke,1-473_0_0_0_256_256,170.107605,45.44859297,19.19332886,10.24628253,240.767868,36.13694478
pannuke,2-1944_0_0_0_256_256,167.6974945,30.54112943,38.87632751,13.84673042,73.64633179,110.7044563
pannuke,1-1664_0_0_0_256_256,199.7446289,32.12308674,20.14022827,20.09064211,176.2969818,115.3359729
pannuke,3-810_0_0_0_256_256,183.6835938,38.6421222,22.48736572,9.352872274,234.4844208,13.2692191
pannuke,3-1740_0_0_0_256_256,175.2030334,37.07279003,16.34913635,5.671864792,235.004425,15.03001083
pannuke,1-300_0_0_0_256_256,175.9583282,40.46739847,20.70236206,9.215368052,240.9651642,40.83822078
pannuke,3-2335_0_0_0_256_256,208.5287781,21.85672008,14.72181702,5.214159667,245.0657349,11.56218249
pannuke,1-1845_0_0_0_256_256,150.6572113,42.17168147,22.24674988,5.530851095,230.5854492,12.33369441
pannuke,3-2376_0_0_0_256_256,40.57511902,30.34711603,19.01602173,6.298252671,228.8457184,4.404866421
pannuke,1-1576_0_0_0_256_256,150.1395264,53.73817607,23.49913025,14.91734938,233.9660339,50.13725856
pannuke,2-2390_0_0_0_256_256,116.711853,35.62268972,30.53340149,7.14776389,236.2149048,19.21225884
pannuke,1-2041_0_0_0_256_256,191.5543518,35.41069907,13.36056519,3.862129435,236.3321838,12.79523081
pannuke,2-343_0_0_0_256_256,192.7667084,34.24652978,21.30221558,31.51306035,237.5414886,52.11927602
pannuke,1-1567_0_0_0_256_256,123.701828,58.80092494,25.71054077,11.2687865,216.7998657,81.07874201
pannuke,1-1796_0_0_0_256_256,93.33337402,59.20656419,25.71244812,9.839644547,235.7335815,22.16575888
pannuke,3-504_0_0_0_256_256,163.6468811,48.71543968,14.48474121,10.07422158,238.5943756,32.149262
pannuke,3-1092_0_0_0_256_256,130.7562866,33.00333628,44.94708252,12.22564923,35.77218628,61.47842857
pannuke,2-246_0_0_0_256_256,182.9131622,32.14628989,18.62532043,6.075316098,245.6142578,23.66989099
pannuke,1-275_0_0_0_256_256,170.6873932,33.67082334,17.92237854,6.902473227,243.9659729,11.10096467
pannuke,3-2124_0_0_0_256_256,192.2996979,30.77434057,39.57876587,53.38261404,162.4175873,120.5607327
pannuke,2-924_0_0_0_256_256,151.4012756,40.93444892,27.87399292,14.22949855,239.6993408,31.1815906
pannuke,2-1640_0_0_0_256_256,214.6877136,49.54838167,15.80867004,40.43725169,187.302124,102.801004
pannuke,1-1521_0_0_0_256_256,136.003479,42.79233979,38.30133057,14.95201539,147.7820129,119.082817
pannuke,3-2184_0_0_0_256_256,124.3175507,34.71236054,33.33711243,6.212916321,234.3397064,44.53514342
pannuke,1-2254_0_0_0_256_256,160.095871,35.40736201,30.35195923,21.39814646,233.7954407,49.47007659
pannuke,1-2331_0_0_0_256_256,176.795929,32.45525126,18.36720276,16.38145833,236.6321259,45.07250052
pannuke,1-776_0_0_0_256_256,193.4585114,46.04415585,20.79508972,22.05771047,226.8998413,51.22412328
pannuke,1-984_0_0_0_256_256,141.5225983,39.62498046,18.42330933,9.976411505,241.0477295,17.77261275
pannuke,3-1444_0_0_0_256_256,140.3014526,56.09363881,31.41137695,28.92487293,160.8409576,113.9146411
pannuke,1-1600_0_0_0_256_256,128.5450745,28.24455299,35.79631042,5.684738593,220.6438904,72.2971879
pannuke,3-392_0_0_0_256_256,206.0639954,25.91833159,11.71966553,6.656382608,246.9337921,30.23725502
pannuke,2-178_0_0_0_256_256,167.9279022,44.96926616,16.86143494,7.784744339,238.9587097,35.10643264
pannuke,3-47_0_0_0_256_256,177.2700195,28.27369216,23.4400177,5.759500645,234.4072723,56.86396035
pannuke,3-2003_0_0_0_256_256,206.1500397,19.83984093,10.53591919,5.982211697,247.664917,21.28225435
pannuke,3-2556_0_0_0_256_256,92.65109253,40.84338685,25.53633118,7.882943638,238.5938873,15.23292076
pannuke,1-1603_0_0_0_256_256,130.3536682,31.82982463,34.97422791,6.253033286,220.479187,72.15367761
pannuke,1-647_0_0_0_256_256,174.183197,64.77118428,16.93122864,36.82904791,218.5399017,76.44892801
pannuke,3-796_0_0_0_256_256,196.5040588,24.63289022,22.99450684,5.734367047,241.5555878,7.248345015
pannuke,3-614_0_0_0_256_256,131.8747711,35.59477311,22.9981842,4.598664702,237.7918854,12.6819055
pannuke,3-792_0_0_0_256_256,189.2650146,20.86761133,27.03903198,3.422597661,240.2930908,11.69662515
pannuke,3-1998_0_0_0_256_256,204.4132233,21.7241782,9.628692627,6.665143851,246.1703644,28.70617597
pannuke,2-2158_0_0_0_256_256,174.4234009,32.26539646,17.48828125,7.847070971,241.5112,29.52740131
pannuke,1-2654_0_0_0_256_256,200.678421,28.04171744,21.75975037,8.021315092,242.8865662,13.26906192
pannuke,3-1646_0_0_0_256_256,229.422699,25.90461088,5.180801392,25.18479513,186.3181152,112.2791134
pannuke,3-1536_0_0_0_256_256,176.3758392,33.13401118,22.8777771,13.75154077,227.6047974,67.00504754
pannuke,2-1100_0_0_0_256_256,149.1773682,38.62127416,27.41633606,29.76358806,226.9599762,28.95254897
pannuke,3-2333_0_0_0_256_256,204.7743225,28.72157069,12.78849792,7.039863831,241.5198364,24.57332746
pannuke,2-2079_0_0_0_256_256,155.9929199,51.05971318,28.95619202,14.48320309,222.0169067,71.84278673
pannuke,2-273_0_0_0_256_256,159.3101807,45.36447932,17.71398926,19.54127985,237.0718689,37.90505071
pannuke,1-1837_0_0_0_256_256,148.7886353,44.58896824,22.20812988,14.57815175,220.9960785,44.03119455
pannuke,3-832_0_0_0_256_256,148.1729584,49.45020888,15.48710632,6.908652439,237.1796722,23.93742458
pannuke,2-454_0_0_0_256_256,192.8701935,33.67081521,11.72302246,9.26486933,238.1957703,49.34050978
pannuke,1-1752_0_0_0_256_256,129.4182281,18.05840312,65.49647522,7.523122302,50.29545593,41.98565103
